datetime,air_temp_ext1,apperture_ext1,air_temp_ib_facade,r_humid_ib_facade,air_temp_ib_roof,r_humid_ib_roof
2022-04-16 16:00:00,26.5,5199.0,31.51,9.18,25.01,16.04
2022-04-16 17:00:00,26.5,5199.0,31.24,9.54,24.11,16.21
2022-04-16 18:00:00,26.5,5199.0,30.96,9.9,22.81,17.39
2022-04-16 19:00:00,26.5,5199.0,30.68,10.26,23.87,16.86
2022-04-16 20:00:00,26.5,5198.0,30.4,10.62,24.94,16.33
2022-04-16 21:00:00,26.5,5198.0,30.12,10.98,26.0,15.79
2022-04-16 22:00:00,26.5,5198.0,29.84,11.34,27.07,15.26
2022-04-16 23:00:00,26.5,5198.0,29.56,11.7,28.13,14.73
2022-04-17 00:00:00,26.416666666666668,5198.0,29.28,12.06,29.2,14.19
2022-04-17 01:00:00,26.4,5198.0,29.0,12.42,30.26,13.66
2022-04-17 02:00:00,26.4,5198.0,32.57,12.68,31.33,13.13
2022-04-17 03:00:00,26.360000000000003,5198.0,32.93,12.42,32.4,12.59
2022-04-17 04:00:00,26.32,5197.0,33.3,12.15,33.44,13.3
2022-04-17 05:00:00,26.3,5197.0,33.67,11.88,32.5,13.56
2022-04-17 06:00:00,26.3,5197.0,34.04,11.61,31.55,13.82
2022-04-17 07:00:00,26.316666666666666,5197.0,34.41,11.34,30.6,14.08
2022-04-17 08:00:00,26.4,5198.0,34.78,11.07,29.66,14.34
2022-04-17 09:00:00,26.424999999999997,5198.0,35.15,10.8,28.71,14.6
2022-04-17 10:00:00,26.5,5199.0,35.52,10.53,27.76,14.86
2022-04-17 11:00:00,26.5,5198.0,35.89,10.26,26.82,15.12
2022-04-17 12:00:00,26.580000000000002,5199.0,34.66,10.44,25.87,15.38
2022-04-17 13:00:00,26.600000000000005,5196.0,34.25,10.59,24.92,15.64
2022-04-17 14:00:00,26.6,5196.0,33.83,10.75,23.09,18.54
2022-04-17 15:00:00,26.7,5195.0,33.41,10.9,24.51,17.76
2022-04-17 16:00:00,26.7,5195.0,32.99,11.06,25.94,16.98
2022-04-17 17:00:00,26.7,5195.0,32.57,11.21,27.37,16.2
2022-04-17 18:00:00,26.7,5195.0,32.15,11.37,28.8,15.42
2022-04-17 19:00:00,26.660000000000004,5195.0,31.73,11.52,30.23,14.63
2022-04-17 20:00:00,26.6,5195.0,31.31,11.68,31.66,13.85
2022-04-17 21:00:00,26.6,5195.0,30.89,11.84,33.09,13.07
2022-04-17 22:00:00,26.6,5195.0,30.94,12.59,34.52,12.29
2022-04-17 23:00:00,26.600000000000005,5195.0,31.75,12.32,35.95,11.5
2022-04-18 00:00:00,26.6,5195.0,32.56,12.04,37.37,12.05
2022-04-18 01:00:00,26.6,5194.0,33.37,11.76,36.34,12.32
2022-04-18 02:00:00,26.525,5194.0,34.18,11.49,35.31,12.6
2022-04-18 03:00:00,26.5,5194.0,34.99,11.21,34.27,12.88
2022-04-18 04:00:00,26.5,5193.0,35.8,10.93,33.24,13.16
2022-04-18 05:00:00,26.5,5193.0,36.61,10.66,32.2,13.44
2022-04-18 06:00:00,26.5,5194.0,37.42,10.38,31.17,13.72
2022-04-18 07:00:00,26.5,5194.0,38.24,10.1,30.13,14.0
2022-04-18 08:00:00,26.580000000000002,5194.0,38.34,8.47,29.1,14.28
2022-04-18 09:00:00,26.6,5194.0,37.92,8.69,28.06,14.56
2022-04-18 10:00:00,26.6,5195.0,37.49,8.92,25.23,14.96
2022-04-18 11:00:00,26.666666666666668,5195.0,37.06,9.15,26.75,15.2
2022-04-18 12:00:00,26.75,5190.0,36.63,9.38,28.27,15.44
2022-04-18 13:00:00,26.8,5190.0,36.21,9.61,29.8,15.69
2022-04-18 14:00:00,26.8,5190.0,35.78,9.84,31.32,15.93
2022-04-18 15:00:00,26.8,5191.0,35.35,10.07,32.85,16.18
2022-04-18 16:00:00,26.82,5190.0,34.92,10.3,34.37,16.42
2022-04-18 17:00:00,26.8,5190.0,34.49,10.53,35.9,16.67
2022-04-18 18:00:00,26.8,5190.0,32.23,10.21,37.42,16.91
2022-04-18 19:00:00,26.8,5190.0,32.88,10.48,38.95,17.16
2022-04-18 20:00:00,26.8,5189.0,33.53,10.75,41.86,13.11
2022-04-18 21:00:00,26.8,5190.0,34.19,11.02,40.76,13.39
2022-04-18 22:00:00,26.8,5190.0,34.84,11.29,39.65,13.67
2022-04-18 23:00:00,26.8,5190.0,35.5,11.56,38.54,13.95
2022-04-19 00:00:00,26.8,5189.0,36.15,11.83,37.44,14.23
2022-04-19 01:00:00,26.8,5189.0,36.81,12.1,36.33,14.52
2022-04-19 02:00:00,26.766666666666666,5189.0,37.46,12.37,35.22,14.8
2022-04-19 03:00:00,26.733333333333334,5189.0,38.12,12.65,34.12,15.08
2022-04-19 04:00:00,26.7,5189.0,39.54,10.18,33.01,15.36
2022-04-19 05:00:00,26.7,5189.0,39.32,9.77,31.9,15.65
2022-04-19 06:00:00,26.7,5189.0,39.09,9.35,27.12,16.21
2022-04-19 07:00:00,26.7,5189.0,38.86,8.93,27.63,15.69
2022-04-19 08:00:00,26.766666666666666,5189.0,38.63,8.51,28.15,15.17
2022-04-19 09:00:00,26.766666666666666,5189.0,38.4,8.1,28.67,14.65
2022-04-19 10:00:00,26.8,5190.0,38.17,7.68,29.19,14.13
2022-04-19 11:00:00,26.8,5189.0,37.94,7.26,29.7,13.61
2022-04-19 12:00:00,26.833333333333332,5184.0,37.71,6.84,30.22,13.09
2022-04-19 13:00:00,26.9,5184.0,37.48,6.42,30.74,12.57
2022-04-19 14:00:00,26.9,5183.0,37.02,8.49,31.26,12.05
2022-04-19 15:00:00,26.9,5183.0,36.59,9.29,31.78,11.53
2022-04-19 16:00:00,26.899999999999995,5184.0,36.16,10.1,39.94,11.59
2022-04-19 17:00:00,26.9,5183.0,35.72,10.91,39.16,11.68
2022-04-19 18:00:00,26.8,5183.0,35.29,11.72,38.37,11.78
2022-04-19 19:00:00,26.8,5183.0,34.85,12.52,37.58,11.87
2022-04-19 20:00:00,26.8,5183.0,34.42,13.33,36.79,11.97
2022-04-19 21:00:00,26.8,5183.0,33.98,14.14,36.0,12.06
2022-04-19 22:00:00,26.766666666666666,5183.0,33.55,14.95,35.21,12.16
2022-04-19 23:00:00,26.68,5182.0,33.11,15.76,34.42,12.25
2022-04-20 00:00:00,26.600000000000005,5182.0,33.0,16.43,33.63,12.35
2022-04-20 01:00:00,26.6,5182.0,33.21,15.98,32.84,12.45
2022-04-20 02:00:00,26.600000000000005,5181.0,33.43,15.53,32.22,13.4
2022-04-20 03:00:00,26.6,5181.0,33.65,15.08,31.76,13.14
2022-04-20 04:00:00,26.6,5181.0,33.87,14.63,31.29,12.88
2022-04-20 05:00:00,26.5,5181.0,34.08,14.17,30.82,12.62
2022-04-20 06:00:00,26.525,5181.0,34.3,13.72,30.35,12.36
2022-04-20 07:00:00,26.6,5182.0,34.52,13.27,29.88,12.1
2022-04-20 08:00:00,26.6,5182.0,34.74,12.82,29.41,11.84
2022-04-20 09:00:00,26.7,5183.0,34.96,12.36,28.94,11.58
2022-04-20 10:00:00,26.7,5182.0,34.09,11.83,28.47,11.32
2022-04-20 11:00:00,26.7,5183.0,33.57,12.09,28.0,11.06
2022-04-20 12:00:00,26.733333333333334,5183.0,33.05,12.35,32.95,10.37
2022-04-20 13:00:00,26.8,5183.0,32.53,12.61,33.6,10.71
2022-04-20 14:00:00,26.78,5183.0,32.01,12.87,34.26,11.05
2022-04-20 15:00:00,26.8,5183.0,31.49,13.14,34.91,11.39
2022-04-20 16:00:00,26.8,5183.0,30.97,13.4,35.57,11.73
2022-04-20 17:00:00,26.725,5182.0,30.45,13.66,36.22,12.07
2022-04-20 18:00:00,26.7,5182.0,29.93,13.92,36.88,12.41
2022-04-20 19:00:00,26.6,5182.0,29.41,14.19,37.53,12.75
2022-04-20 20:00:00,26.6,5183.0,28.6,14.43,38.19,13.09
2022-04-20 21:00:00,26.6,5181.0,29.18,14.15,38.85,13.43
2022-04-20 22:00:00,26.6,5181.0,29.77,13.86,32.78,11.79
2022-04-20 23:00:00,26.6,5182.0,30.36,13.58,32.22,12.0
2022-04-21 00:00:00,26.6,5182.0,30.94,13.29,31.65,12.22
2022-04-21 01:00:00,26.525,5181.0,31.53,13.01,31.08,12.44
2022-04-21 02:00:00,26.5,5181.0,32.12,12.72,30.52,12.66
2022-04-21 03:00:00,26.5,5181.0,32.7,12.44,29.95,12.88
2022-04-21 04:00:00,26.5,5180.0,33.29,12.15,29.38,13.1
2022-04-21 05:00:00,26.5,5181.0,33.88,11.86,28.82,13.32
2022-04-21 06:00:00,26.5,5181.0,33.82,9.79,28.25,13.54
2022-04-21 07:00:00,26.5,5181.0,33.42,9.98,27.68,13.76
2022-04-21 08:00:00,26.6,5182.0,33.01,10.17,30.4,13.45
2022-04-21 09:00:00,26.6,5182.0,32.61,10.37,31.45,13.03
2022-04-21 10:00:00,26.6,5182.0,32.2,10.56,32.5,12.6
2022-04-21 11:00:00,26.6,5182.0,31.8,10.76,33.55,12.17
2022-04-21 12:00:00,26.675,5182.0,31.39,10.95,34.6,11.74
2022-04-21 13:00:00,26.8,5183.0,30.99,11.15,35.66,11.32
2022-04-21 14:00:00,26.8,5183.0,30.58,11.34,36.71,10.89
2022-04-21 15:00:00,26.766666666666666,5183.0,30.17,11.54,37.76,10.46
2022-04-21 16:00:00,26.78333333333333,5183.0,27.93,11.76,38.81,10.03
2022-04-21 17:00:00,26.725,5182.0,28.44,12.1,39.87,9.6
2022-04-21 18:00:00,26.7,5182.0,28.96,12.45,34.16,10.95
2022-04-21 19:00:00,26.7,5182.0,29.47,12.8,33.34,11.18
2022-04-21 20:00:00,26.619999999999997,5182.0,29.99,13.14,32.51,11.42
2022-04-21 21:00:00,26.6,5182.0,30.5,13.49,31.68,11.66
2022-04-21 22:00:00,26.600000000000005,5182.0,31.02,13.84,30.86,11.9
2022-04-21 23:00:00,26.6,5182.0,31.53,14.18,30.03,12.13
2022-04-22 00:00:00,26.6,5181.0,32.05,14.53,29.2,12.37
2022-04-22 01:00:00,26.566666666666666,5181.0,32.57,14.88,28.38,12.61
2022-04-22 02:00:00,26.5,5181.0,34.29,14.67,27.55,12.85
2022-04-22 03:00:00,26.5,5181.0,34.13,14.2,26.72,13.09
2022-04-22 04:00:00,26.5,5181.0,33.96,13.73,28.19,14.83
2022-04-22 05:00:00,26.5,5180.0,33.79,13.25,29.39,14.08
2022-04-22 06:00:00,26.5,5180.0,33.62,12.78,30.6,13.33
2022-04-22 07:00:00,26.5,5181.0,33.46,12.31,31.8,12.57
2022-04-22 08:00:00,26.52,5181.0,33.29,11.83,33.01,11.82
2022-04-22 09:00:00,26.6,5180.0,33.12,11.36,34.21,11.06
2022-04-22 10:00:00,26.6,5182.0,32.95,10.89,35.42,10.31
2022-04-22 11:00:00,26.61666666666667,5182.0,32.78,10.41,36.62,9.55
2022-04-22 12:00:00,26.7,5182.0,32.29,9.93,37.83,8.8
2022-04-22 13:00:00,26.74,5183.0,31.86,10.16,39.04,8.04
2022-04-22 14:00:00,26.8,5182.0,31.43,10.4,35.84,9.63
2022-04-22 15:00:00,26.8,5183.0,31.0,10.63,35.04,10.02
2022-04-22 16:00:00,26.8,5183.0,30.57,10.87,34.24,10.41
2022-04-22 17:00:00,26.8,5183.0,30.14,11.1,33.44,10.8
2022-04-22 18:00:00,26.8,5183.0,29.71,11.34,32.64,11.19
2022-04-22 19:00:00,26.8,5183.0,29.28,11.57,31.84,11.59
2022-04-22 20:00:00,26.72,5183.0,28.85,11.81,31.04,11.98
2022-04-22 21:00:00,26.7,5182.0,28.41,12.05,30.24,12.37
2022-04-22 22:00:00,26.7,5182.0,29.68,13.51,29.44,12.76
2022-04-22 23:00:00,26.68,5182.0,30.29,13.2,28.64,13.16
2022-04-23 00:00:00,26.6,5182.0,30.91,12.88,29.0,14.22
2022-04-23 01:00:00,26.6,5182.0,31.53,12.56,30.27,13.93
2022-04-23 02:00:00,26.600000000000005,5182.0,32.15,12.25,31.54,13.64
2022-04-23 03:00:00,26.6,5181.0,32.77,11.93,32.82,13.34
2022-04-23 04:00:00,26.6,5181.0,33.39,11.61,34.09,13.05
2022-04-23 05:00:00,26.53333333333333,5181.0,34.01,11.3,35.36,12.75
2022-04-23 06:00:00,26.600000000000005,5181.0,34.63,10.98,36.64,12.46
2022-04-23 07:00:00,26.6,5182.0,35.25,10.66,37.91,12.16
2022-04-23 08:00:00,26.639999999999997,5182.0,35.14,10.29,39.18,11.87
2022-04-23 09:00:00,26.7,5182.0,34.64,10.25,40.46,11.57
2022-04-23 10:00:00,26.75,5182.0,34.13,10.2,38.81,11.53
2022-04-23 11:00:00,26.8,5183.0,33.62,10.15,37.82,11.75
2022-04-23 12:00:00,26.8,5183.0,33.11,10.1,36.82,11.98
2022-04-23 13:00:00,26.8,5183.0,32.6,10.06,35.82,12.21
2022-04-23 14:00:00,26.8,5183.0,32.09,10.01,34.82,12.43
2022-04-23 15:00:00,26.8,5183.0,31.58,9.96,33.83,12.66
2022-04-23 16:00:00,26.8,5183.0,31.07,9.91,32.83,12.89
2022-04-23 17:00:00,26.8,5183.0,30.56,9.86,31.83,13.11
2022-04-23 18:00:00,26.8,5183.0,29.07,10.44,30.83,13.34
2022-04-23 19:00:00,26.8,5183.0,29.76,10.8,29.83,13.57
2022-04-23 20:00:00,26.8,5183.0,30.45,11.16,29.16,15.47
2022-04-23 21:00:00,26.78,5182.0,31.15,11.53,30.75,15.07
2022-04-23 22:00:00,26.74,5182.0,31.84,11.89,32.34,14.67
2022-04-23 23:00:00,26.7,5182.0,32.53,12.25,33.94,14.26
2022-04-24 00:00:00,26.7,5182.0,33.23,12.62,35.53,13.86
2022-04-24 01:00:00,26.6,5181.0,33.92,12.98,37.13,13.45
2022-04-24 02:00:00,26.6,5182.0,34.61,13.34,38.72,13.05
2022-04-24 03:00:00,26.6,5182.0,35.31,13.71,40.32,12.64
2022-04-24 04:00:00,26.600000000000005,5181.0,35.47,10.02,41.91,12.24
2022-04-24 05:00:00,26.6,5182.0,35.14,9.85,43.51,11.83
2022-04-24 06:00:00,26.600000000000005,5182.0,34.81,9.68,40.72,11.29
2022-04-24 07:00:00,26.6,5181.0,34.47,9.51,39.67,11.73
2022-04-24 08:00:00,26.660000000000004,5182.0,34.14,9.34,38.62,12.18
2022-04-24 09:00:00,26.72,5183.0,33.81,9.16,37.57,12.63
2022-04-24 10:00:00,26.8,5183.0,33.47,8.99,36.52,13.08
2022-04-24 11:00:00,26.8,5183.0,33.14,8.82,35.47,13.53
2022-04-24 12:00:00,26.8,5183.0,32.81,8.65,34.42,13.98
2022-04-24 13:00:00,26.899999999999995,5178.0,32.47,8.47,33.37,14.43
2022-04-24 14:00:00,26.9,5178.0,32.01,9.66,32.32,14.88
2022-04-24 15:00:00,26.9,5178.0,31.72,10.12,31.26,15.33
2022-04-24 16:00:00,26.9,5178.0,31.43,10.58,29.23,15.3
2022-04-24 17:00:00,26.9,5178.0,31.13,11.04,30.39,15.76
2022-04-24 18:00:00,26.833333333333332,5178.0,30.84,11.5,31.55,16.23
2022-04-24 19:00:00,26.8,5177.0,30.55,11.96,32.71,16.7
2022-04-24 20:00:00,26.8,5178.0,30.25,12.42,33.87,17.17
2022-04-24 21:00:00,26.8,5177.0,29.96,12.88,35.03,17.64
2022-04-24 22:00:00,26.8,5177.0,29.67,13.34,36.19,18.11
2022-04-24 23:00:00,26.8,5177.0,29.37,13.81,37.35,18.58
2022-04-25 00:00:00,26.8,5176.0,32.76,14.08,38.51,19.05
2022-04-25 01:00:00,26.8,5177.0,33.07,13.48,39.68,19.52
2022-04-25 02:00:00,26.78,5177.0,33.38,12.88,40.24,14.37
2022-04-25 03:00:00,26.766666666666666,5176.0,33.7,12.28,39.17,14.63
2022-04-25 04:00:00,26.7,5176.0,34.01,11.68,38.09,14.9
2022-04-25 05:00:00,26.675,5176.0,34.32,11.07,37.02,15.16
2022-04-25 06:00:00,26.68,5176.0,34.64,10.47,35.94,15.43
2022-04-25 07:00:00,26.775,5176.0,34.95,9.87,34.87,15.69
2022-04-25 08:00:00,26.8,5177.0,35.26,9.27,33.79,15.96
2022-04-25 09:00:00,26.8,5177.0,35.58,8.66,32.72,16.22
2022-04-25 10:00:00,26.825,5178.0,34.11,8.64,31.64,16.49
2022-04-25 11:00:00,26.919999999999998,5177.0,33.69,9.16,30.56,16.76
2022-04-25 12:00:00,27.0,5176.0,33.27,9.69,27.33,18.33
2022-04-25 13:00:00,27.0,5175.0,32.85,10.21,27.92,18.05
2022-04-25 14:00:00,27.0,5174.0,32.43,10.74,28.52,17.77
2022-04-25 15:00:00,27.0,5175.0,32.0,11.26,29.12,17.49
2022-04-25 16:00:00,27.0,5175.0,31.58,11.79,29.72,17.21
2022-04-25 17:00:00,27.0,5175.0,31.16,12.31,30.31,16.92
2022-04-25 18:00:00,27.0,5174.0,30.74,12.84,30.91,16.64
2022-04-25 19:00:00,27.0,5174.0,30.31,13.37,31.51,16.36
2022-04-25 20:00:00,26.975,5174.0,29.85,14.18,32.11,16.08
2022-04-25 21:00:00,26.96666666666667,5174.0,30.55,13.87,32.71,15.79
2022-04-25 22:00:00,26.9,5174.0,31.25,13.56,37.95,16.68
2022-04-25 23:00:00,26.9,5174.0,31.96,13.24,37.25,16.41
2022-04-26 00:00:00,26.860000000000003,5173.0,32.66,12.93,36.55,16.13
2022-04-26 01:00:00,26.82,5173.0,33.36,12.61,35.85,15.85
2022-04-26 02:00:00,26.8,5173.0,34.07,12.3,35.15,15.57
2022-04-26 03:00:00,26.8,5173.0,34.77,11.98,34.45,15.3
2022-04-26 04:00:00,26.8,5173.0,35.47,11.67,33.75,15.02
2022-04-26 05:00:00,26.8,5173.0,36.18,11.35,33.05,14.74
2022-04-26 06:00:00,26.8,5173.0,36.24,9.06,32.35,14.46
2022-04-26 07:00:00,26.8,5173.0,35.87,9.27,31.65,14.18
2022-04-26 08:00:00,26.933333333333334,5174.0,35.49,9.48,27.41,15.27
2022-04-26 09:00:00,27.0,5174.0,35.11,9.7,28.19,15.47
2022-04-26 10:00:00,27.0,5175.0,34.73,9.91,28.98,15.67
2022-04-26 11:00:00,27.100000000000005,5171.0,34.36,10.13,29.77,15.87
2022-04-26 12:00:00,27.1,5171.0,33.98,10.34,30.56,16.07
2022-04-26 13:00:00,27.119999999999997,5171.0,33.6,10.56,31.35,16.27
2022-04-26 14:00:00,27.2,5170.0,33.22,10.77,32.14,16.47
2022-04-26 15:00:00,27.2,5171.0,32.84,10.99,32.93,16.67
2022-04-26 16:00:00,27.2,5171.0,30.8,11.33,33.72,16.87
2022-04-26 17:00:00,27.18,5170.0,31.21,11.68,34.51,17.07
2022-04-26 18:00:00,27.133333333333336,5171.0,31.63,12.03,42.38,16.45
2022-04-26 19:00:00,27.2,5170.0,32.05,12.38,41.32,16.16
2022-04-26 20:00:00,27.25,5166.0,32.47,12.73,40.26,15.87
2022-04-26 21:00:00,27.2,5166.0,32.89,13.08,39.2,15.58
2022-04-26 22:00:00,27.18,5166.0,33.31,13.43,38.14,15.29
2022-04-26 23:00:00,27.2,5166.0,33.73,13.78,37.07,14.99
2022-04-27 00:00:00,27.1,5166.0,34.15,14.13,36.01,14.7
2022-04-27 01:00:00,27.1,5165.0,34.57,14.49,34.95,14.41
2022-04-27 02:00:00,27.1,5164.0,35.43,14.14,33.89,14.12
2022-04-27 03:00:00,27.1,5164.0,35.6,13.72,32.82,13.82
2022-04-27 04:00:00,27.0,5164.0,35.78,13.3,31.72,14.03
2022-04-27 05:00:00,27.0,5164.0,35.95,12.87,31.23,14.38
2022-04-27 06:00:00,27.0,5164.0,36.13,12.45,30.74,14.73
2022-04-27 07:00:00,27.0,5164.0,36.3,12.03,30.25,15.08
2022-04-27 08:00:00,27.100000000000005,5164.0,36.48,11.6,29.76,15.43
2022-04-27 09:00:00,27.1,5164.0,36.65,11.18,29.27,15.78
2022-04-27 10:00:00,27.1,5164.0,36.83,10.76,28.78,16.13
2022-04-27 11:00:00,27.166666666666668,5165.0,37.01,10.33,28.29,16.48
2022-04-27 12:00:00,27.2,5166.0,35.15,12.16,27.8,16.83
2022-04-27 13:00:00,27.3,5166.0,34.82,12.46,27.31,17.18
2022-04-27 14:00:00,27.3,5166.0,34.49,12.77,36.67,15.62
2022-04-27 15:00:00,27.3,5166.0,34.16,13.07,36.06,15.55
2022-04-27 16:00:00,27.3,5166.0,33.83,13.38,35.44,15.47
2022-04-27 17:00:00,27.3,5165.0,33.5,13.68,34.82,15.39
2022-04-27 18:00:00,27.3,5165.0,33.17,13.99,34.2,15.32
2022-04-27 19:00:00,27.2,5166.0,32.84,14.29,33.59,15.24
2022-04-27 20:00:00,27.2,5165.0,32.51,14.6,32.97,15.16
2022-04-27 21:00:00,27.2,5165.0,32.17,14.91,32.35,15.09
2022-04-27 22:00:00,27.2,5164.0,33.65,15.59,31.73,15.01
2022-04-28 00:00:00,27.100000000000005,5164.0,34.62,14.46,29.91,15.62
2022-04-28 01:00:00,27.1,5164.0,35.1,13.89,29.3,15.9
2022-04-28 02:00:00,27.1,5164.0,35.59,13.32,28.69,16.18
2022-04-28 03:00:00,27.1,5164.0,36.07,12.75,28.08,16.46
2022-04-28 04:00:00,27.100000000000005,5164.0,36.56,12.18,27.47,16.74
2022-04-28 05:00:00,27.075000000000003,5164.0,37.04,11.61,26.85,17.03
2022-04-28 06:00:00,27.03333333333333,5164.0,37.53,11.04,26.24,17.31
2022-04-28 07:00:00,27.1,5164.0,38.02,10.47,25.63,17.59
2022-04-28 08:00:00,27.1,5164.0,37.59,10.04,25.02,17.87
2022-04-28 09:00:00,27.1,5165.0,37.13,9.97,24.4,18.16
2022-04-28 10:00:00,27.160000000000004,5165.0,36.66,9.9,26.45,18.03
2022-04-28 11:00:00,27.2,5165.0,36.19,9.83,27.41,17.79
2022-04-28 12:00:00,27.3,5166.0,35.72,9.76,28.38,17.55
2022-04-28 13:00:00,27.3,5165.0,35.26,9.69,29.34,17.3
2022-04-28 14:00:00,27.3,5166.0,34.79,9.62,30.31,17.06
2022-04-28 15:00:00,27.3,5166.0,34.32,9.55,31.27,16.82
2022-04-28 16:00:00,27.3,5166.0,33.85,9.48,32.24,16.57
2022-04-28 17:00:00,27.3,5166.0,33.38,9.4,33.2,16.33
2022-04-28 18:00:00,27.3,5165.0,32.12,9.86,34.17,16.09
2022-04-28 19:00:00,27.3,5165.0,32.75,10.06,35.14,15.84
2022-04-28 20:00:00,27.233333333333334,5165.0,33.38,10.27,29.99,15.75
2022-04-28 21:00:00,27.2,5165.0,34.01,10.48,29.32,16.04
2022-04-28 22:00:00,27.18,5165.0,34.64,10.69,28.65,16.34
2022-04-28 23:00:00,27.133333333333336,5164.0,35.27,10.9,27.97,16.64
2022-04-29 00:00:00,27.1,5165.0,35.9,11.11,27.3,16.94
2022-04-29 01:00:00,27.1,5164.0,36.53,11.32,26.62,17.24
2022-04-29 02:00:00,27.100000000000005,5164.0,37.16,11.53,25.95,17.54
2022-04-29 03:00:00,27.1,5164.0,37.8,11.74,25.27,17.84
2022-04-29 04:00:00,27.1,5164.0,38.34,10.11,24.6,18.14
2022-04-29 05:00:00,27.1,5164.0,37.97,9.73,23.92,18.44
2022-04-29 06:00:00,27.1,5164.0,37.6,9.34,24.11,19.18
2022-04-29 07:00:00,27.100000000000005,5164.0,37.23,8.95,25.55,18.54
2022-04-29 08:00:00,27.25,5165.0,36.86,8.57,26.99,17.9
2022-04-29 09:00:00,27.3,5165.0,36.49,8.18,28.44,17.26
2022-04-29 10:00:00,27.3,5166.0,36.12,7.79,29.88,16.62
2022-04-29 11:00:00,27.3,5166.0,35.75,7.41,31.32,15.98
2022-04-29 12:00:00,27.3,5166.0,35.38,7.02,32.77,15.34
2022-04-29 13:00:00,27.333333333333332,5164.0,35.0,6.63,34.21,14.7
2022-04-29 14:00:00,27.4,5161.0,34.62,7.04,35.65,14.06
2022-04-29 15:00:00,27.5,5160.0,34.3,7.36,37.1,13.42
2022-04-29 16:00:00,27.5,5161.0,33.98,7.69,32.51,13.53
2022-04-29 17:00:00,27.48,5160.0,33.66,8.02,31.7,13.78
2022-04-29 18:00:00,27.419999999999998,5160.0,33.34,8.35,30.88,14.03
2022-04-29 19:00:00,27.4,5160.0,33.01,8.67,30.06,14.28
2022-04-29 20:00:00,27.375,5160.0,32.69,9.0,29.25,14.53
2022-04-29 21:00:00,27.32,5159.0,32.37,9.33,28.43,14.78
2022-04-29 22:00:00,27.3,5159.0,32.05,9.66,27.61,15.03
2022-04-29 23:00:00,27.3,5159.0,31.72,9.99,26.8,15.28
2022-04-30 00:00:00,27.3,5159.0,35.71,9.96,25.98,15.53
2022-04-30 01:00:00,27.3,5159.0,36.08,9.68,25.16,15.79
2022-04-30 02:00:00,27.3,5159.0,36.46,9.4,24.46,15.99
2022-04-30 03:00:00,27.3,5159.0,36.83,9.12,25.8,15.6
2022-04-30 04:00:00,27.3,5159.0,37.21,8.84,27.14,15.2
2022-04-30 05:00:00,27.3,5159.0,37.58,8.56,28.48,14.8
2022-04-30 06:00:00,27.275,5159.0,37.96,8.28,29.82,14.4
2022-04-30 07:00:00,27.3,5159.0,38.33,8.0,31.17,14.01
2022-04-30 08:00:00,27.3,5159.0,38.71,7.72,32.51,13.61
2022-04-30 09:00:00,27.3,5159.0,39.09,7.43,33.85,13.21
2022-04-30 10:00:00,27.366666666666664,5159.0,37.84,6.93,35.19,12.81
2022-04-30 11:00:00,27.399999999999995,5160.0,37.4,7.04,36.54,12.41
2022-04-30 12:00:00,27.4,5160.0,36.96,7.15,34.84,12.85
2022-04-30 13:00:00,27.475,5160.0,36.52,7.26,33.95,13.09
2022-04-30 14:00:00,27.5,5160.0,36.08,7.37,33.06,13.34
2022-04-30 15:00:00,27.5,5160.0,35.63,7.49,32.17,13.59
2022-04-30 16:00:00,27.5,5160.0,35.19,7.6,31.28,13.84
2022-04-30 17:00:00,27.5,5160.0,34.75,7.71,30.38,14.09
2022-04-30 18:00:00,27.5,5160.0,34.31,7.82,29.49,14.34
2022-04-30 19:00:00,27.475,5160.0,33.86,7.94,28.6,14.59
2022-04-30 20:00:00,27.419999999999998,5160.0,33.83,8.83,27.71,14.84
2022-04-30 21:00:00,27.399999999999995,5159.0,34.44,8.43,26.81,15.09
2022-04-30 22:00:00,27.4,5160.0,35.06,8.02,25.43,15.98
2022-04-30 23:00:00,27.399999999999995,5160.0,35.68,7.61,26.87,15.85
2022-05-01 00:00:00,27.399999999999995,5159.0,36.3,7.21,28.31,15.72
2022-05-01 01:00:00,27.333333333333332,5159.0,36.92,6.8,29.75,15.59
2022-05-01 02:00:00,27.3,5159.0,37.54,6.39,31.19,15.46
2022-05-01 03:00:00,27.3,5159.0,38.16,5.99,32.64,15.33
2022-05-01 04:00:00,27.3,5159.0,38.78,5.58,34.08,15.2
2022-05-01 05:00:00,27.3,5159.0,39.4,5.17,35.52,15.07
2022-05-01 06:00:00,27.3,5159.0,39.32,5.17,36.96,14.94
2022-05-01 07:00:00,27.3,5159.0,38.83,5.64,38.41,14.8
2022-05-01 08:00:00,27.316666666666666,5159.0,38.34,6.11,38.49,13.67
2022-05-01 09:00:00,27.46666666666667,5159.0,37.85,6.58,37.45,13.9
2022-05-01 10:00:00,27.5,5155.0,37.36,7.05,36.41,14.14
2022-05-01 11:00:00,27.5,5155.0,36.87,7.52,35.37,14.38
2022-05-01 12:00:00,27.5,5156.0,36.38,7.99,34.33,14.62
2022-05-01 13:00:00,27.54,5155.0,35.89,8.46,33.28,14.86
2022-05-01 14:00:00,27.6,5152.0,35.4,8.93,32.24,15.1
2022-05-01 15:00:00,27.5,5152.0,34.91,9.4,31.2,15.34
